"uid","domainID","siteID","namedLocation","passStartTime","passEndTime","passNumber","eventID","taxonID","scientificName","morphospeciesID","bulkFishCount","actualOrEstimated","identificationQualifier","identificationReferences","identifiedBy","remarks"
"240cd12a-9761-4eaf-a74b-517d244bd3f3","D02","LEWI","LEWI.AOS.fish.point.04","2018-10-30T16:20Z","2018-10-30T17:16Z",2,"LEWI.20181030.04.2.e-fisher","COTGIR","Cottus girardi",NA,42,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"87c3e95d-f7e4-41c5-b398-e040ef93732b","D02","LEWI","LEWI.AOS.fish.point.04","2018-10-30T17:16Z","2018-10-30T17:47Z",3,"LEWI.20181030.04.3.e-fisher","COTGIR","Cottus girardi",NA,27,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"8b93c9da-ed7c-4b90-ab35-b181a3d8f654","D02","LEWI","LEWI.AOS.fish.point.09","2018-10-31T18:30Z","2018-10-31T18:51Z",3,"LEWI.20181031.09.3.e-fisher","COTGIR","Cottus girardi",NA,15,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"e4646483-514b-4fae-ab1e-c8473ed81eaa","D02","POSE","POSE.AOS.fish.point.04","2016-11-15T17:44Z","2016-11-15T18:47Z",1,"POSE.20161115.04.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,39,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"05f210a4-176c-4c03-81d2-f0fd14ca8911","D02","POSE","POSE.AOS.fish.point.02","2016-11-16T13:16Z","2016-11-16T14:22Z",1,"POSE.20161116.02.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,84,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"a458bb51-b5af-4548-9bb8-4781567b673c","D02","POSE","POSE.AOS.fish.point.02","2016-11-16T15:29Z","2016-11-16T16:03Z",2,"POSE.20161116.02.2.e-fisher","RHICAT","Rhinichthys cataractae",NA,61,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"40f1fcf2-ef27-44c9-b289-18133a9b6aa3","D02","POSE","POSE.AOS.fish.point.02","2016-11-16T16:51Z","2016-11-16T17:36Z",3,"POSE.20161116.02.3.e-fisher","RHICAT","Rhinichthys cataractae",NA,52,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"d420d0e6-cf2b-4aa6-9dd5-e2e66f35c35e","D02","POSE","POSE.AOS.fish.point.06","2016-11-16T18:54Z","2016-11-16T19:55Z",1,"POSE.20161116.06.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,205,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"f7bb0295-8963-446d-9ede-af1d767ceca2","D02","POSE","POSE.AOS.fish.point.07","2016-11-17T13:20Z","2016-11-17T13:58Z",1,"POSE.20161117.07.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,109,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"dc588409-5c18-4a4a-8c77-751d250083b7","D02","POSE","POSE.AOS.fish.point.07","2016-11-17T14:51Z","2016-11-17T15:24Z",2,"POSE.20161117.07.2.e-fisher","RHICAT","Rhinichthys cataractae",NA,84,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"04d8ba46-c6bf-4bd1-85d7-a8bcea5388e7","D02","POSE","POSE.AOS.fish.point.07","2016-11-17T15:50Z","2016-11-17T16:37Z",3,"POSE.20161117.07.3.e-fisher","RHICAT","Rhinichthys cataractae",NA,51,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"3af88857-384f-457e-be1f-bd4a828d40af","D02","POSE","POSE.AOS.fish.point.10","2016-11-17T18:14Z","2016-11-17T18:50Z",1,"POSE.20161117.10.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,55,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"9e74c489-960e-49b5-bc0a-77f5b8acbee1","D02","POSE","POSE.AOS.fish.point.09","2016-11-18T13:33Z","2016-11-18T14:37Z",1,"POSE.20161118.09.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,167,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"bbfc7560-6b69-4bf3-bdbe-fd21f9900b92","D02","POSE","POSE.AOS.fish.point.09","2016-11-18T15:50Z","2016-11-18T16:40Z",2,"POSE.20161118.09.2.e-fisher","RHICAT","Rhinichthys cataractae",NA,82,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"63cf867c-1c00-4fad-bd6e-0751347d5182","D02","POSE","POSE.AOS.fish.point.09","2016-11-18T17:39Z","2016-11-18T18:06Z",3,"POSE.20161118.09.3.e-fisher","RHICAT","Rhinichthys cataractae",NA,40,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"579b6df6-b9a1-49a2-a956-3f2ba413e78d","D02","POSE","POSE.AOS.fish.point.01","2017-04-03T13:20Z","2017-04-03T14:10Z",1,"POSE.20170403.01.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,4,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"b391ff9d-c642-4d37-8211-cadface74730","D02","POSE","POSE.AOS.fish.point.05","2017-04-04T13:08Z","2017-04-04T14:02Z",1,"POSE.20170404.05.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,115,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"9bbdf3cc-d736-450f-822c-2a36192ac1f1","D02","POSE","POSE.AOS.fish.point.07","2017-04-04T15:43Z","2017-04-04T16:38Z",1,"POSE.20170404.07.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,19,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"b0928d8b-5fee-4994-9490-21ba287614d0","D02","POSE","POSE.AOS.fish.point.07","2017-04-04T17:51Z","2017-04-04T18:34Z",2,"POSE.20170404.07.2.e-fisher","RHICAT","Rhinichthys cataractae",NA,24,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"33993c0b-c842-4527-bfaf-79be518a6690","D02","POSE","POSE.AOS.fish.point.07","2017-04-04T19:01Z","2017-04-04T19:30Z",3,"POSE.20170404.07.3.e-fisher","RHICAT","Rhinichthys cataractae",NA,7,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"e1c7a36c-dfe3-4e15-8334-bf1843d48998","D02","POSE","POSE.AOS.fish.point.08","2017-04-05T13:03Z","2017-04-05T14:25Z",1,"POSE.20170405.08.1.e-fisher","RHICAT","Rhinichthys cataractae",NA,35,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"2b44f36e-e726-4812-8c38-b85fc361d85a","D02","POSE","POSE.AOS.fish.point.09","2017-04-05T17:40Z","2017-04-05T18:07Z",2,"POSE.20170405.09.2.e-fisher","RHICAT","Rhinichthys cataractae",NA,19,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"7a1b810a-8387-442c-be1c-ab801c8731dd","D02","POSE","POSE.AOS.fish.point.09","2017-04-05T18:30Z","2017-04-05T19:15Z",3,"POSE.20170405.09.3.e-fisher","RHICAT","Rhinichthys cataractae",NA,20,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"68b883f9-47a6-4c53-9dcf-484ee77cbeee","D02","POSE","POSE.AOS.fish.point.05","2017-10-31T13:07Z","2017-10-31T14:13Z",1,"POSE.20171031.05.1.e-fisher","RHIATR","Rhinichthys atratulus",NA,81,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"407ca6c4-b98a-4d5b-a586-4834d0771089","D02","POSE","POSE.AOS.fish.point.07","2017-10-31T17:38Z","2017-10-31T19:19Z",2,"POSE.20171031.07.2.e-fisher","RHIATR","Rhinichthys atratulus",NA,25,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"034a504d-fcd7-4c69-b411-7bd3acd57010","D02","POSE","POSE.AOS.fish.point.07","2017-10-31T18:45Z","2017-10-31T19:13Z",3,"POSE.20171031.07.3.e-fisher","RHIATR","Rhinichthys atratulus",NA,25,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"9083899e-d32e-4a61-84ba-a189895687c2","D02","POSE","POSE.AOS.fish.point.09","2017-11-01T15:39Z","2017-11-01T16:15Z",1,"POSE.20171101.09.1.e-fisher","RHIATR","Rhinichthys atratulus",NA,6,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"2d993d70-ecbd-4be6-8561-ddbd31572d59","D02","POSE","POSE.AOS.fish.point.09","2017-11-01T17:22Z","2017-11-01T17:56Z",2,"POSE.20171101.09.2.e-fisher","RHIATR","Rhinichthys atratulus",NA,24,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"ea1f1342-1755-4322-b7b6-412f7f9ea055","D02","POSE","POSE.AOS.fish.point.09","2017-11-01T18:12Z","2017-11-01T18:45Z",3,"POSE.20171101.09.3.e-fisher","RHIATR","Rhinichthys atratulus",NA,14,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"83ceda7b-b3f0-4c3e-88cf-b4138dc87b1b","D02","POSE","POSE.AOS.fish.point.03","2018-04-02T17:49Z","2018-04-02T19:22Z",1,"POSE.20180402.03.1.e-fisher","RHIATR","Rhinichthys atratulus",NA,1,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"d967e099-7f5f-4a91-8805-3ec71d10673a","D02","POSE","POSE.AOS.fish.point.06","2018-04-03T12:56Z","2018-04-03T15:12Z",1,"POSE.20180403.06.1.e-fisher","RHIATR","Rhinichthys atratulus",NA,47,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"db4b394b-87b7-4703-8635-b5c6747b8e85","D02","POSE","POSE.AOS.fish.point.07","2018-04-03T18:10Z","2018-04-03T19:00Z",3,"POSE.20180403.07.3.e-fisher","RHIATR","Rhinichthys atratulus",NA,6,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"b2daca27-256b-4e0e-b2f6-dceb5165b045","D02","POSE","POSE.AOS.fish.point.02","2018-11-12T15:36Z","2018-11-12T16:07Z",2,"POSE.20181112.02.2.e-fisher","COTBAI1","Cottus bairdii",NA,3,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"9a4a86a3-ca32-4592-ae04-76d9925c6d78","D02","POSE","POSE.AOS.fish.point.02","2018-11-12T15:36Z","2018-11-12T16:07Z",2,"POSE.20181112.02.2.e-fisher","RHIATR","Rhinichthys atratulus",NA,21,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"fdde6a2b-3515-471b-b8bb-2008886237c4","D02","POSE","POSE.AOS.fish.point.02","2018-11-12T16:25Z","2018-11-12T16:50Z",3,"POSE.20181112.02.3.e-fisher","RHIATR","Rhinichthys atratulus",NA,13,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"f27eda4d-bbd3-4039-a791-6b12bce57394","D02","POSE","POSE.AOS.fish.point.02","2018-11-12T16:25Z","2018-11-12T16:50Z",3,"POSE.20181112.02.3.e-fisher","COTBAI1","Cottus bairdii",NA,22,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"eaf950be-f2c0-4344-9409-ffe18062e4a1","D02","POSE","POSE.AOS.fish.point.03","2018-11-12T17:51Z","2018-11-12T18:54Z",1,"POSE.20181112.03.1.e-fisher","RHIATR","Rhinichthys atratulus",NA,15,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"f6dcd419-3a01-406f-a2b4-13e8471b6de8","D02","POSE","POSE.AOS.fish.point.06","2018-11-13T13:52Z","2018-11-13T15:00Z",1,"POSE.20181113.06.1.e-fisher","RHIATR","Rhinichthys atratulus",NA,9,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"3ff042f3-0193-48fd-a5c7-c93011461934","D02","POSE","POSE.AOS.fish.point.07","2018-11-13T17:20Z","2018-11-13T17:59Z",2,"POSE.20181113.07.2.e-fisher","COTBAI1","Cottus bairdii",NA,18,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"326f0343-1bdf-4b27-b674-6a37f7ce904c","D02","POSE","POSE.AOS.fish.point.07","2018-11-13T18:13Z","2018-11-13T18:44Z",3,"POSE.20181113.07.3.e-fisher","COTBAI1","Cottus bairdii",NA,16,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"06b75894-cf85-448c-beac-c412e58c7a19","D02","POSE","POSE.AOS.fish.point.09","2018-11-14T15:30Z","2018-11-14T16:09Z",2,"POSE.20181114.09.2.e-fisher","COTBAI1","Cottus bairdii",NA,3,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"8fd9a539-4d0d-46a5-9332-10416ba4dc9d","D02","POSE","POSE.AOS.fish.point.09","2018-11-14T15:30Z","2018-11-14T16:09Z",2,"POSE.20181114.09.2.e-fisher","RHIATR","Rhinichthys atratulus",NA,11,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"d572e2f9-4770-4972-abd7-deafcd6730f8","D02","POSE","POSE.AOS.fish.point.09","2018-11-14T16:35Z","2018-11-14T17:11Z",3,"POSE.20181114.09.3.e-fisher","COTBAI1","Cottus bairdii",NA,12,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"0450228f-586f-4253-92a6-9fc8ddfc40b6","D02","POSE","POSE.AOS.fish.point.09","2018-11-14T16:35Z","2018-11-14T17:11Z",3,"POSE.20181114.09.3.e-fisher","RHIATR","Rhinichthys atratulus",NA,8,"actual",NA,NA,"cVPbPdjHNiGQLnHYRVeACAcxlEMzUaec5lprEhWk53o=",NA
"3046efdc-d46c-4bf6-867c-489b0f3bcbe6","D04","GUIL","GUIL.AOS.fish.point.09","2018-02-08T15:30Z","2018-02-08T15:50Z",2,"GUIL.20180208.09.2.e-fisher","POERET","Poecilia reticulata",NA,24,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"8af69793-31c5-44f9-8df6-58e3865aacc8","D04","GUIL","GUIL.AOS.fish.point.09","2018-02-08T16:20Z","2018-02-08T16:45Z",3,"GUIL.20180208.09.3.e-fisher","XIPHEL","Xiphophorus hellerii",NA,25,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"8c6c2fd6-13c4-464d-bf27-f442c122b34c","D04","GUIL","GUIL.AOS.fish.point.09","2018-02-08T16:20Z","2018-02-08T16:45Z",3,"GUIL.20180208.09.3.e-fisher","POERET","Poecilia reticulata",NA,21,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"d3e6e755-bcda-42bd-93f5-7bd364d65176","D04","GUIL","GUIL.AOS.fish.point.01","2018-12-03T12:38Z","2018-12-03T14:40Z",1,"GUIL.20181203.01.1.e-fisher","POERET","Poecilia reticulata",NA,437,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"011d764d-e5fa-41ec-bdf5-e8ce3f78f1cb","D04","GUIL","GUIL.AOS.fish.point.01","2018-12-03T12:38Z","2018-12-03T14:40Z",1,"GUIL.20181203.01.1.e-fisher","XIPHEL","Xiphophorus hellerii",NA,125,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"653b0041-7618-45a2-9bd8-ea5e42c3f323","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T13:22Z","2018-12-04T15:30Z",1,"GUIL.20181204.02.1.e-fisher","POERET","Poecilia reticulata",NA,327,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"5fd776d9-d200-4afe-811a-8e3532b00dd5","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T13:22Z","2018-12-04T15:30Z",1,"GUIL.20181204.02.1.e-fisher","XIPHEL","Xiphophorus hellerii",NA,67,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"b54e08a8-b021-45f0-8b78-394350503aae","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T16:45Z","2018-12-04T17:40Z",2,"GUIL.20181204.02.2.e-fisher","XIPHEL","Xiphophorus hellerii",NA,98,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"fc39af6d-d770-41d1-896b-397b5ac0258e","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T16:45Z","2018-12-04T17:40Z",2,"GUIL.20181204.02.2.e-fisher","POERET","Poecilia reticulata",NA,276,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"58486d38-5f0e-4e9c-a23a-306a72410cb6","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T17:50Z","2018-12-04T18:30Z",3,"GUIL.20181204.02.3.e-fisher","XIPHEL","Xiphophorus hellerii",NA,26,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"2113585f-72b1-47f8-9839-92b36c128b02","D04","GUIL","GUIL.AOS.fish.point.02","2018-12-04T17:50Z","2018-12-04T18:30Z",3,"GUIL.20181204.02.3.e-fisher","POERET","Poecilia reticulata",NA,83,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"79cfedc3-f6d3-4ba6-9c69-467616286abf","D04","GUIL","GUIL.AOS.fish.point.03","2018-12-05T12:45Z","2018-12-05T13:10Z",1,"GUIL.20181205.03.1.e-fisher","POERET","Poecilia reticulata",NA,200,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"34eca444-b437-49d4-9ff4-fb5f30a2f91f","D04","GUIL","GUIL.AOS.fish.point.03","2018-12-05T12:45Z","2018-12-05T13:10Z",1,"GUIL.20181205.03.1.e-fisher","XIPHEL","Xiphophorus hellerii",NA,124,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"151eafc7-016f-4135-ba1a-c51da873af40","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T15:29Z","2018-12-05T16:30Z",1,"GUIL.20181205.05.1.e-fisher","XIPHEL","Xiphophorus hellerii",NA,141,"",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"9a4b074d-5fcd-4b95-8266-54afcc77c5e8","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T15:29Z","2018-12-05T16:30Z",1,"GUIL.20181205.05.1.e-fisher","POERET","Poecilia reticulata",NA,268,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"08a56653-8455-4b7e-b5e6-55d9733e4155","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T18:45Z","2018-12-05T20:25Z",2,"GUIL.20181205.05.2.e-fisher","XIPHEL","Xiphophorus hellerii",NA,131,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"6ce7392d-8a48-4e63-8840-11c3d0a1a7bb","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T18:45Z","2018-12-05T20:25Z",2,"GUIL.20181205.05.2.e-fisher","POERET","Poecilia reticulata",NA,212,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"a3f93027-0305-4b0c-9ff1-509d524d8721","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T18:55Z","2018-12-05T20:20Z",3,"GUIL.20181205.05.3.e-fisher","POERET","Poecilia reticulata",NA,264,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"19b58e57-3695-42ed-aed6-c1fbc34da7fe","D04","GUIL","GUIL.AOS.fish.point.05","2018-12-05T18:55Z","2018-12-05T20:20Z",3,"GUIL.20181205.05.3.e-fisher","XIPHEL","Xiphophorus hellerii",NA,118,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"38da0e90-6b50-43cf-b95c-374975cce0f5","D04","GUIL","GUIL.AOS.fish.point.06","2018-12-06T13:11Z","2018-12-06T14:15Z",1,"GUIL.20181206.06.1.e-fisher","XIPHEL","Xiphophorus hellerii",NA,318,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"6868ceb4-3f35-4112-9c7d-8dcd3f8ade56","D04","GUIL","GUIL.AOS.fish.point.06","2018-12-06T13:11Z","2018-12-06T14:15Z",1,"GUIL.20181206.06.1.e-fisher","POERET","Poecilia reticulata",NA,508,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"d4c8fe67-8944-47fa-a2d2-790f2134aa38","D04","GUIL","GUIL.AOS.fish.point.09","2018-12-07T12:23Z","2018-12-07T13:24Z",1,"GUIL.20181207.09.1.e-fisher","POERET","Poecilia reticulata",NA,253,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"4cadb1ad-5669-49cf-8e24-d730a117899c","D04","GUIL","GUIL.AOS.fish.point.09","2018-12-07T12:23Z","2018-12-07T13:24Z",1,"GUIL.20181207.09.1.e-fisher","XIPHEL","Xiphophorus hellerii",NA,83,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"fc5e849a-cf27-4c98-a834-28b2142165b0","D04","GUIL","GUIL.AOS.fish.point.09","2018-12-07T14:35Z","2018-12-07T15:03Z",2,"GUIL.20181207.09.2.e-fisher","XIPHEL","Xiphophorus hellerii",NA,77,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"f43d4418-9a24-4039-882c-54320a527c14","D04","GUIL","GUIL.AOS.fish.point.09","2018-12-07T14:35Z","2018-12-07T15:03Z",2,"GUIL.20181207.09.2.e-fisher","POERET","Poecilia reticulata",NA,119,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"c5e10ff5-16df-4b71-a248-0951906af3ac","D04","GUIL","GUIL.AOS.fish.point.09","2018-12-07T15:39Z","2018-12-07T16:03Z",3,"GUIL.20181207.09.3.e-fisher","POERET","Poecilia reticulata",NA,45,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"5e455413-cab7-45b5-ac0d-573cbbfb61bf","D04","GUIL","GUIL.AOS.fish.point.09","2018-12-07T15:39Z","2018-12-07T16:03Z",3,"GUIL.20181207.09.3.e-fisher","XIPHEL","Xiphophorus hellerii",NA,31,"actual",NA,NA,"ZZxq8icdmxh6CcwukhVt9yghXNT5av5R90+bR+k7dNM=",NA
"8e017a02-19f9-4151-a55e-bcd793ad8bbe","D05","CRAM","CRAM.AOS.riparian.point.06","2016-08-30T17:00Z","2016-08-30T17:00Z",2,"CRAM.20160830.06.2.e-fisher","LEPSP4","Lepomis sp.",NA,67,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"c665c390-275f-4919-8ecb-228ac4727bbc","D05","CRAM","CRAM.AOS.riparian.point.06","2016-08-30T17:00Z","2016-08-30T17:00Z",3,"CRAM.20160830.06.3.e-fisher","LEPSP4","Lepomis sp.",NA,43,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"5c98e3a2-df0f-4cae-8bcc-acf601e9857d","D05","CRAM","CRAM.AOS.riparian.point.03","2016-08-30T21:15Z","2016-08-31T19:10Z",1,"CRAM.20160830.03.1.fyke","LEPMAC","Lepomis macrochirus",NA,83,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"984587b4-0dd2-4ac9-8958-592c816e2d89","D05","CRAM","CRAM.AOS.riparian.point.03","2016-08-30T21:15Z","2016-08-31T19:10Z",1,"CRAM.20160830.03.1.fyke","LEPSP4","Lepomis sp.",NA,63,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"554d5387-82be-4711-b4c5-a04a9a524419","D05","CRAM","CRAM.AOS.riparian.point.06","2016-08-31T02:54Z","2016-08-31T03:02Z",1,"CRAM.20160830.06.1.e-fisher","LEPSP4","Lepomis sp.",NA,42,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"626f653c-b625-49c6-870b-7bd3e81a9a38","D05","CRAM","CRAM.AOS.riparian.point.10","2016-08-31T17:00Z","2016-08-31T17:00Z",3,"CRAM.20160831.10.3.e-fisher","LEPSP4","Lepomis sp.",NA,65,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"03413d41-35b2-4aeb-a604-2064c86154f6","D05","CRAM","CRAM.AOS.riparian.point.10","2016-08-30T22:30Z","2016-09-01T00:25Z",1,"CRAM.20160830.10.1.fyke","LEPMAC","Lepomis macrochirus",NA,35,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
"68a637ee-82a3-4aac-bdc1-060a9f865b9e","D05","CRAM","CRAM.AOS.riparian.point.10","2016-09-01T01:30Z","2016-09-01T01:36Z",1,"CRAM.20160831.10.1.e-fisher","LEPSP4","Lepomis sp.",NA,14,"actual",NA,NA,"bhyqAGH4uRlGLXt0DVYWl0dymNi12QyUMygbm2j1A/0=",NA
